id,filtered_words,features,label_index
R170,"['class', 'include', 'name', 'alone', 'lose', 'range.', 'mean', 'training', 'sing.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[15,909,1020,1209,2227,2492,2953,3614,4007,4066,4422,4506,4687,7538,9462],[4.830311739964974,3.8187108282864943,2.60568818844064,4.270695952029551,2.7200985396183848,4.42484663185681,3.8187108282864943,0.6832166123573445,3.7316994512968646,5.117993812416755,4.137164559405029,0.691153161953081,0.691153161953081,4.42484663185681,0.691153161953081])",1.0
F110,"['picture', 'real', 'see', 'tell', 'consumer.', 'leader', 'serve', 'beat', 'son', 'maintain.', 'education', 'network', 'social.', 'example', 'field', 'next.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[209,503,1526,1725,1850,2481,2569,3486,4847,4921,5094,5354,5530,5844,5850,6475,7074,7281,7936,8338,9152,9606,9691],[4.019381523748645,0.691153161953081,4.830311739964974,4.270695952029551,4.019381523748645,4.270695952029551,3.914021008090819,2.849310271098391,4.830311739964974,2.849310271098391,5.523458920524919,4.607168188650764,3.8187108282864943,3.914021008090819,0.691153161953081,5.117993812416755,4.137164559405029,0.6832166123573445,0.691153161953081,0.691153161953081,4.137164559405029,4.607168188650764,4.607168188650764])",0.0
F048,"['send', 'make', 'energy', 'hard.', 'arm', 'level', 'list', 'enough', 'know', 'cell', 'one.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,1499,2117,2466,3210,3525,3892,3984,4748,5523,5850,6747,7281,7779,7936,8307,8338,8728],[0.691153161953081,3.914021008090819,4.607168188650764,4.830311739964974,4.019381523748645,4.270695952029551,2.5530444549552183,3.4440173788450834,4.830311739964974,3.8187108282864943,0.691153161953081,2.5530444549552183,0.6832166123573445,3.3262343431887,0.691153161953081,3.914021008090819,0.691153161953081,3.4440173788450834])",0.0
F082,"['economic', 'next', 'decide', 'step', 'class', 'every', 'wind.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,1558,1978,4007,4377,5850,7281,7936,8273,8293,8338,9144,9681],[0.691153161953081,4.137164559405029,5.117993812416755,3.7316994512968646,2.60568818844064,0.691153161953081,0.6832166123573445,0.691153161953081,4.137164559405029,4.137164559405029,0.691153161953081,2.6902455764687034,4.019381523748645])",0.0
F187,"['continue', 'event', 'hear', 'actually', 'yeah', 'military.', 'look', 'money', 'decision', 'piece', 'gas.', 'player', 'professional', 'expect', 'building', 'listen', 'mother.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[429,503,743,1256,2155,2193,3133,3249,3691,4439,4842,5850,5852,6103,6447,6604,7177,7281,7728,7860,7936,8338,9544,9939],[4.607168188650764,0.691153161953081,4.270695952029551,3.125563647726549,4.137164559405029,4.137164559405029,4.270695952029551,3.7316994512968646,4.830311739964974,5.117993812416755,4.830311739964974,0.691153161953081,4.830311739964974,4.270695952029551,3.914021008090819,4.270695952029551,4.270695952029551,0.6832166123573445,4.270695952029551,2.958509563063383,0.691153161953081,0.691153161953081,4.607168188650764,3.8187108282864943])",0.0
F027,"['win', 'explain', 'message', 'year', 'author', 'manage.', 'argue', 'foreign', 'sense', 'least', 'answer.', 'forget', 'road.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[503,1256,1634,1831,2086,2398,2483,2715,3730,5341,5447,5850,6206,7146,7281,7860,7936,8338,8899,9350],[0.691153161953081,3.125563647726549,4.019381523748645,5.117993812416755,5.117993812416755,4.137164559405029,4.607168188650764,4.270695952029551,4.019381523748645,4.607168188650764,3.3262343431887,0.691153161953081,3.914021008090819,3.914021008090819,0.6832166123573445,2.958509563063383,0.691153161953081,0.691153161953081,4.137164559405029,3.8187108282864943])",0.0
F202,"['benefit', 'near', 'including', 'avoid', 'base', 'give', 'story', 'not.', 'teach', 'culture', 'thus', 'anything', 'third', 'special.', 'reveal', 'fill', 'institution', 'inside', 'begin', 'relate', 'true.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,988,1388,1507,1513,2114,3243,3783,4377,5118,5493,5653,5684,5850,5974,6855,7281,7334,7936,8173,8338,8522,8645,8771,9066,9121,9727],[0.691153161953081,4.137164559405029,4.019381523748645,4.019381523748645,4.137164559405029,3.8187108282864943,4.137164559405029,4.270695952029551,2.60568818844064,4.607168188650764,5.523458920524919,4.019381523748645,4.607168188650764,0.691153161953081,3.6516567436233283,4.42484663185681,0.6832166123573445,3.914021008090819,0.691153161953081,3.8187108282864943,0.691153161953081,4.830311739964974,4.42484663185681,4.830311739964974,4.137164559405029,4.42484663185681,3.8187108282864943])",0.0
F197,"['pattern', 'human', 'campaign.', 'prepare', 'physical', 'response', 'safe', 'body.', 'guy', 'specific', 'ground', 'pattern', 'far.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[94,503,617,2059,2286,2445,2571,3892,5726,5850,5856,6487,6747,7281,7642,7936,8303,8338,8649],[3.8187108282864943,0.691153161953081,7.828042016181638,2.579019941358479,3.4440173788450834,4.019381523748645,4.607168188650764,2.5530444549552183,3.914021008090819,0.691153161953081,4.830311739964974,3.6516567436233283,2.5530444549552183,0.6832166123573445,4.607168188650764,0.691153161953081,4.270695952029551,0.691153161953081,4.019381523748645])",0.0
R128,"['research', 'blood', 'individual', 'resource', 'television', 'possible', 'change.', 'son', 'wife', 'heart', 'hundred', 'opportunity.', 'hot', 'continue', 'hot.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[209,743,821,1670,2059,2359,3021,3614,4498,4506,4533,4687,5175,6100,8614,8713,9432,9462,9693,9808],[4.019381523748645,4.270695952029551,2.849310271098391,4.019381523748645,5.158039882716958,4.270695952029551,4.137164559405029,0.6832166123573445,5.523458920524919,0.691153161953081,4.830311739964974,0.691153161953081,3.6516567436233283,5.117993812416755,4.270695952029551,3.6516567436233283,4.137164559405029,0.691153161953081,4.270695952029551,4.42484663185681])",1.0
F157,"['four', 'challenge', 'agreement', 'series.', 'various', 'cold', 'throughout', 'read', 'list.', 'wear', 'use', 'tough', 'heart', 'sign.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,1243,2259,3920,5133,5447,5850,5935,5948,6581,6647,7281,7650,7936,8338,8413,8667,8961,9414,9808,9813],[0.691153161953081,4.42484663185681,2.8154087194227095,4.607168188650764,4.019381523748645,3.3262343431887,0.691153161953081,4.270695952029551,4.019381523748645,4.019381523748645,4.607168188650764,0.6832166123573445,3.7316994512968646,0.691153161953081,0.691153161953081,3.4440173788450834,5.523458920524919,4.607168188650764,4.830311739964974,4.42484663185681,2.997730276216664])",0.0
F117,"['realize', 'behind', 'end', 'available', 'deal', 'garden.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[453,503,1433,1582,2475,4346,4377,5850,7281,7432,7936,8338],[3.8187108282864943,0.691153161953081,4.019381523748645,4.270695952029551,4.607168188650764,4.607168188650764,2.60568818844064,0.691153161953081,0.6832166123573445,3.914021008090819,0.691153161953081,0.691153161953081])",0.0
F173,"['attention', 'thing', 'mean', 'lose', 'sister', 'answer', 'face.', 'play', 'travel', 'total.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,909,2173,3144,3521,3619,3857,3892,4422,5850,6535,6747,7281,7936,8338,8681,9297],[0.691153161953081,3.8187108282864943,4.019381523748645,4.42484663185681,3.914021008090819,4.270695952029551,3.8187108282864943,2.5530444549552183,4.137164559405029,0.691153161953081,5.523458920524919,2.5530444549552183,0.6832166123573445,0.691153161953081,0.691153161953081,4.270695952029551,5.117993812416755])",0.0
F024,"['center', 'senior', 'catch', 'edge.', 'reason', 'phone', 'measure', 'child.', 'final', 'yet', 'material', 'wish', 'camera', 'political.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[495,503,528,650,1480,1626,1650,1653,1655,2603,2944,3231,4037,4144,5850,7281,7936,7949,8338,8859],[3.8187108282864943,0.691153161953081,4.137164559405029,2.958509563063383,4.270695952029551,3.914021008090819,5.523458920524919,4.019381523748645,4.830311739964974,4.607168188650764,4.270695952029551,5.117993812416755,4.42484663185681,4.607168188650764,0.691153161953081,0.6832166123573445,0.691153161953081,4.137164559405029,0.691153161953081,5.523458920524919])",0.0
F096,"['benefit', 'rock', 'land', 'vote', 'conference.', 'probably', 'size', 'others.', 'century', 'say', 'floor', 'individual', 'speech.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,574,1180,1898,2297,3192,3486,4319,4673,4921,5653,5850,5862,7148,7281,7841,7936,8338,8614,9214],[0.691153161953081,4.607168188650764,5.523458920524919,4.42484663185681,4.42484663185681,4.019381523748645,2.849310271098391,3.577548771469606,4.830311739964974,2.849310271098391,4.019381523748645,0.691153161953081,4.270695952029551,4.137164559405029,0.6832166123573445,4.607168188650764,0.691153161953081,0.691153161953081,4.270695952029551,4.019381523748645])",0.0
R247,"['minute', 'economy', 'beat.', 'usually', 'operation', 'another', 'model', 'strategy', 'easy.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[217,1770,2291,2990,3357,3614,4175,4506,4687,5922,6219,7102,8166,9462,9612],[3.914021008090819,2.7508701982851385,4.42484663185681,4.607168188650764,4.270695952029551,0.6832166123573445,4.830311739964974,0.691153161953081,0.691153161953081,4.019381523748645,3.172083663361442,4.42484663185681,4.42484663185681,0.691153161953081,5.117993812416755])",1.0
F226,"['operation', 'treat', 'doctor', 'buy', 'various', 'share.', 'finish', 'yeah', 'live', 'toward', 'worker.', 'million', 'walk', 'prepare', 'democrat', 'pass', 'enough.', 'performance', 'begin', 'purpose', 'kind.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[80,197,493,503,777,1513,2259,2286,2784,3032,3194,3249,5234,5371,5850,5922,6142,6578,6647,7281,7936,8089,8338,8392,8651,8750,9351,9813],[4.019381523748645,5.523458920524919,4.270695952029551,0.691153161953081,4.019381523748645,4.137164559405029,2.8154087194227095,3.4440173788450834,5.117993812416755,4.830311739964974,4.019381523748645,3.7316994512968646,4.019381523748645,5.117993812416755,0.691153161953081,4.019381523748645,4.270695952029551,4.607168188650764,4.607168188650764,0.6832166123573445,0.691153161953081,4.137164559405029,0.691153161953081,4.137164559405029,3.5085558999826545,4.270695952029551,3.914021008090819,2.997730276216664])",0.0
F100,"['account', 'center', 'summer', 'call', 'low', 'laugh', 'study.', 'remain', 'determine', 'tough', 'key', 'special.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,1480,2918,3131,5118,5146,5205,5447,5850,7098,7281,7734,7936,8338,8411,8625,9187,9481,9676],[0.691153161953081,4.270695952029551,3.0385522707369192,3.577548771469606,4.607168188650764,4.270695952029551,3.7316994512968646,3.3262343431887,0.691153161953081,3.914021008090819,0.6832166123573445,5.117993812416755,0.691153161953081,0.691153161953081,3.6516567436233283,5.523458920524919,3.914021008090819,4.830311739964974,3.0385522707369192])",0.0
F246,"['fund', 'play', 'claim', 'woman', 'eight', 'else.', 'energy', 'culture', 'property', 'send', 'send', 'writer', 'less.', 'season', 'source', 'talk', 'certainly', 'tv.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[359,503,673,2173,2259,2358,2733,4563,4638,5523,5850,6906,7281,7721,7936,8307,8338,8356,8482,8645,8925,8937,9757,9813],[4.607168188650764,0.691153161953081,3.914021008090819,4.019381523748645,2.8154087194227095,4.019381523748645,4.42484663185681,4.607168188650764,4.137164559405029,7.637421656572989,0.691153161953081,4.270695952029551,0.6832166123573445,3.7316994512968646,0.691153161953081,3.914021008090819,0.691153161953081,4.830311739964974,4.270695952029551,4.42484663185681,4.137164559405029,4.019381523748645,5.117993812416755,2.997730276216664])",0.0
F183,"['clearly', 'amount', 'sister', 'begin', 'play', 'moment.', 'conference', 'modern', 'mission', 'guy', 'work', 'wish.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[94,503,650,812,1513,2173,2336,3521,4096,5657,5850,6069,7222,7281,7936,8238,8338,9527],[3.8187108282864943,0.691153161953081,2.958509563063383,4.830311739964974,4.137164559405029,4.019381523748645,4.137164559405029,3.914021008090819,5.117993812416755,4.137164559405029,0.691153161953081,4.137164559405029,4.270695952029551,0.6832166123573445,0.691153161953081,4.42484663185681,0.691153161953081,5.117993812416755])",0.0
R063,"['quality', 'sign', 'sport', 'adult', 'democrat', 'identify.', 'next', 'medical', 'small', 'maybe.', 'reality', 'option', 'determine.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[72,222,680,2875,3506,3614,4506,4687,5234,6756,6944,7488,8268,8273,8278,8512,9462,9613],[4.607168188650764,4.830311739964974,4.019381523748645,5.523458920524919,3.8187108282864943,0.6832166123573445,0.691153161953081,0.691153161953081,4.019381523748645,4.019381523748645,2.849310271098391,5.117993812416755,3.577548771469606,4.137164559405029,4.270695952029551,4.830311739964974,0.691153161953081,4.42484663185681])",1.0
R005,"['many', 'democratic', 'tonight', 'either', 'book', 'accept', 'but.', 'food', 'without', 'cost', 'choose.', 'manage', 'although', 'key', 'number', 'beautiful', 'mother.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[393,1273,2657,3131,3389,3556,3614,4043,4333,4490,4506,4687,5188,5606,7177,7779,7883,8519,8653,8927,9126,9462],[3.8187108282864943,3.3262343431887,3.8187108282864943,3.577548771469606,4.830311739964974,2.849310271098391,0.6832166123573445,4.42484663185681,5.523458920524919,4.137164559405029,0.691153161953081,0.691153161953081,3.914021008090819,4.270695952029551,4.270695952029551,3.3262343431887,3.8187108282864943,4.607168188650764,4.270695952029551,4.830311739964974,4.137164559405029,0.691153161953081])",1.0
R084,"['data', 'difficult', 'reflect', 'like', 'return', 'choose', 'check.', 'baby', 'eat', 'cultural', 'share.', 'rather', 'manage', 'role', 'ok', 'religious.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[635,1348,1695,1712,2645,2837,3032,3330,3350,3556,3614,4506,4687,5321,7276,7883,8444,9233,9394,9462,9706],[4.607168188650764,3.8187108282864943,4.270695952029551,4.607168188650764,4.42484663185681,4.607168188650764,4.830311739964974,5.117993812416755,4.270695952029551,2.849310271098391,0.6832166123573445,0.691153161953081,0.691153161953081,4.137164559405029,4.607168188650764,3.8187108282864943,5.117993812416755,3.8187108282864943,5.117993812416755,0.691153161953081,4.270695952029551])",1.0
R124,"['film', 'reduce', 'local', 'buy', 'worker', 'investment', 'recent.', 'clear', 'produce', 'stop', 'happen.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[80,228,796,1562,1611,1648,2676,3614,4506,4687,5003,5047,6235,7117,8159,9462],[4.019381523748645,4.42484663185681,3.914021008090819,4.137164559405029,4.270695952029551,3.6516567436233283,3.7316994512968646,0.6832166123573445,0.691153161953081,0.691153161953081,3.8187108282864943,2.6902455764687034,5.117993812416755,5.117993812416755,3.8187108282864943,0.691153161953081])",1.0
R118,"['worry', 'south', 'word', 'military.', 'mind', 'class', 'chance', 'work', 'particularly', 'century', 'help.', 'ask', 'join', 'pay.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[346,1676,3184,3507,3519,3614,3952,4007,4439,4506,4687,4816,6443,7066,7841,8343,8952,9462,9527],[4.137164559405029,5.117993812416755,2.7508701982851385,4.42484663185681,3.8187108282864943,0.6832166123573445,5.117993812416755,3.7316994512968646,5.117993812416755,0.691153161953081,0.691153161953081,3.7316994512968646,4.270695952029551,2.8844015909096608,4.607168188650764,4.137164559405029,4.270695952029551,0.691153161953081,5.117993812416755])",1.0
F001,"['artist', 'discuss', 'begin', 'particular', 'usually.', 'manager', 'city', 'break', 'thousand', 'if.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,650,668,1513,1652,3614,5495,5850,6259,6652,6798,7281,7936,8338,8931,8984],[0.691153161953081,2.958509563063383,4.607168188650764,4.137164559405029,5.117993812416755,0.6832166123573445,4.019381523748645,0.691153161953081,4.830311739964974,4.830311739964974,4.42484663185681,0.6832166123573445,0.691153161953081,0.691153161953081,4.42484663185681,4.270695952029551])",0.0
F007,"['state', 'rate', 'religious.', 'coach', 'sure', 'business', 'tv.', 'force', 'news', 'theory', 'eight.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[253,391,460,503,1468,1808,1821,2066,2433,3514,5374,5850,7281,7936,8338,8356,8444,9876],[4.019381523748645,4.42484663185681,4.607168188650764,0.691153161953081,4.42484663185681,4.607168188650764,4.019381523748645,2.7508701982851385,4.830311739964974,3.8187108282864943,3.914021008090819,0.691153161953081,0.6832166123573445,0.691153161953081,0.691153161953081,4.830311739964974,5.117993812416755,2.7508701982851385])",0.0
F046,"['major', 'stage', 'next', 'low', 'behind', 'sort', 'ground', 'others.', 'service', 'despite', 'several', 'strategy.', 'throughout', 'generation', 'attack.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[30,503,1058,1208,1301,2252,3184,3643,4346,4673,5720,5850,5948,6487,6963,7281,7516,7936,8273,8338,8411,9227],[4.270695952029551,0.691153161953081,4.137164559405029,2.7200985396183848,4.830311739964974,4.830311739964974,2.7508701982851385,5.523458920524919,4.607168188650764,4.830311739964974,4.42484663185681,0.691153161953081,4.019381523748645,3.6516567436233283,4.270695952029551,0.6832166123573445,5.117993812416755,0.691153161953081,4.137164559405029,0.691153161953081,3.6516567436233283,4.270695952029551])",0.0
R103,"['pattern', 'three', 'color', 'pretty', 'never', 'too.', 'deal', 'already', 'partner', 'later', 'worker', 'place', 'eye.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[116,281,560,594,617,1433,2600,2676,3614,3919,4506,4687,5925,6390,7066,9462,9832,9873],[4.42484663185681,3.914021008090819,3.914021008090819,3.914021008090819,3.914021008090819,4.019381523748645,5.117993812416755,3.7316994512968646,0.6832166123573445,4.830311739964974,0.691153161953081,0.691153161953081,3.914021008090819,4.270695952029551,2.8844015909096608,0.691153161953081,4.42484663185681,5.117993812416755])",1.0
R037,"['year', 'draw', 'collection', 'office', 'red', 'degree', 'structure.', 'style', 'meeting', 'join', 'source', 'price.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[20,26,52,3614,4506,4687,4991,5392,5432,7721,8000,8167,8209,8344,8899,8952,9462,9943],[4.019381523748645,5.523458920524919,4.607168188650764,0.6832166123573445,0.691153161953081,0.691153161953081,2.5530444549552183,5.117993812416755,2.7200985396183848,3.7316994512968646,4.607168188650764,4.019381523748645,4.019381523748645,4.019381523748645,4.137164559405029,4.270695952029551,0.691153161953081,4.019381523748645])",1.0
F193,"['put', 'direction', 'commercial', 'teach.', 'candidate', 'pull', 'sound', 'age', 'time', 'plant.', 'level', 'community', 'surface', 'wait', 'range', 'fast.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[165,503,1499,3892,4358,4831,5459,5477,5850,6166,6443,6597,6747,7178,7281,7936,8157,8174,8338,8554,8791,8871],[4.137164559405029,0.691153161953081,3.914021008090819,2.5530444549552183,4.42484663185681,5.523458920524919,5.523458920524919,4.830311739964974,0.691153161953081,4.830311739964974,4.270695952029551,4.42484663185681,2.5530444549552183,4.830311739964974,1.366433224714689,0.691153161953081,4.137164559405029,4.270695952029551,0.691153161953081,4.270695952029551,4.137164559405029,4.42484663185681])",0.0
R166,"['animal', 'fish', 'soldier', 'popular', 'week.', 'make', 'view', 'kind.', 'officer', 'hope', 'attention', 'share', 'minute', 'figure.', 'fear', 'coach', 'dream', 'prepare', 'must', 'friend', 'arrive.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[488,696,1023,1376,2286,2302,2366,2784,3144,3357,3514,3525,3556,3614,3947,4141,4247,4506,4687,5842,6000,6148,7293,7360,9462,9513],[3.7316994512968646,4.607168188650764,4.137164559405029,4.607168188650764,3.4440173788450834,5.117993812416755,3.6516567436233283,5.117993812416755,4.42484663185681,4.270695952029551,3.8187108282864943,4.270695952029551,2.849310271098391,0.6832166123573445,3.914021008090819,4.137164559405029,5.117993812416755,0.691153161953081,0.691153161953081,5.117993812416755,3.914021008090819,4.137164559405029,3.6516567436233283,4.42484663185681,0.691153161953081,4.137164559405029])",1.0
F017,"['result', 'daughter', 'kitchen.', 'floor', 'social', 'teacher', 'must', 'score.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[399,503,823,1023,1951,2066,4319,5850,7195,7281,7623,7936,8338,8708,9876],[3.914021008090819,0.691153161953081,4.607168188650764,4.137164559405029,5.523458920524919,2.7508701982851385,3.577548771469606,0.691153161953081,4.830311739964974,0.6832166123573445,4.137164559405029,0.691153161953081,0.691153161953081,4.270695952029551,2.7508701982851385])",0.0
