id,title,filtered_words,label
F027,Miracle Drug Confirmed by Sources,"['win', 'explain', 'message', 'year', 'author', 'manage.', 'argue', 'foreign', 'sense', 'least', 'answer.', 'forget', 'road.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
F202,Hoax Confirmed by Sources,"['benefit', 'near', 'including', 'avoid', 'base', 'give', 'story', 'not.', 'teach', 'culture', 'thus', 'anything', 'third', 'special.', 'reveal', 'fill', 'institution', 'inside', 'begin', 'relate', 'true.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F197,Secret Cure Confirmed by Sources,"['pattern', 'human', 'campaign.', 'prepare', 'physical', 'response', 'safe', 'body.', 'guy', 'specific', 'ground', 'pattern', 'far.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R128,New Report on Climate Change,"['research', 'blood', 'individual', 'resource', 'television', 'possible', 'change.', 'son', 'wife', 'heart', 'hundred', 'opportunity.', 'hot', 'continue', 'hot.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
F157,Government Cover-Up Confirmed by Sources,"['four', 'challenge', 'agreement', 'series.', 'various', 'cold', 'throughout', 'read', 'list.', 'wear', 'use', 'tough', 'heart', 'sign.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
F117,Hoax Confirmed by Sources,"['realize', 'behind', 'end', 'available', 'deal', 'garden.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F173,Secret Cure Confirmed by Sources,"['attention', 'thing', 'mean', 'lose', 'sister', 'answer', 'face.', 'play', 'travel', 'total.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F024,Aliens Confirmed by Sources,"['center', 'senior', 'catch', 'edge.', 'reason', 'phone', 'measure', 'child.', 'final', 'yet', 'material', 'wish', 'camera', 'political.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F096,Celebrity Scandal Confirmed by Sources,"['benefit', 'rock', 'land', 'vote', 'conference.', 'probably', 'size', 'others.', 'century', 'say', 'floor', 'individual', 'speech.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R247,New Report on Public Health,"['minute', 'economy', 'beat.', 'usually', 'operation', 'another', 'model', 'strategy', 'easy.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F226,Government Cover-Up Confirmed by Sources,"['operation', 'treat', 'doctor', 'buy', 'various', 'share.', 'finish', 'yeah', 'live', 'toward', 'worker.', 'million', 'walk', 'prepare', 'democrat', 'pass', 'enough.', 'performance', 'begin', 'purpose', 'kind.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
F100,Flat Earth Confirmed by Sources,"['account', 'center', 'summer', 'call', 'low', 'laugh', 'study.', 'remain', 'determine', 'tough', 'key', 'special.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F246,Government Cover-Up Confirmed by Sources,"['fund', 'play', 'claim', 'woman', 'eight', 'else.', 'energy', 'culture', 'property', 'send', 'send', 'writer', 'less.', 'season', 'source', 'talk', 'certainly', 'tv.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
F183,Aliens Confirmed by Sources,"['clearly', 'amount', 'sister', 'begin', 'play', 'moment.', 'conference', 'modern', 'mission', 'guy', 'work', 'wish.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
R063,New Report on Policy,"['quality', 'sign', 'sport', 'adult', 'democrat', 'identify.', 'next', 'medical', 'small', 'maybe.', 'reality', 'option', 'determine.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R005,New Report on Election,"['many', 'democratic', 'tonight', 'either', 'book', 'accept', 'but.', 'food', 'without', 'cost', 'choose.', 'manage', 'although', 'key', 'number', 'beautiful', 'mother.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R084,New Report on Election,"['data', 'difficult', 'reflect', 'like', 'return', 'choose', 'check.', 'baby', 'eat', 'cultural', 'share.', 'rather', 'manage', 'role', 'ok', 'religious.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R124,New Report on Education,"['film', 'reduce', 'local', 'buy', 'worker', 'investment', 'recent.', 'clear', 'produce', 'stop', 'happen.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R118,New Report on Research,"['worry', 'south', 'word', 'military.', 'mind', 'class', 'chance', 'work', 'particularly', 'century', 'help.', 'ask', 'join', 'pay.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F001,Aliens Confirmed by Sources,"['artist', 'discuss', 'begin', 'particular', 'usually.', 'manager', 'city', 'break', 'thousand', 'if.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F007,Immortal Jellyfish Confirmed by Sources,"['state', 'rate', 'religious.', 'coach', 'sure', 'business', 'tv.', 'force', 'news', 'theory', 'eight.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F046,Mind Control Confirmed by Sources,"['major', 'stage', 'next', 'low', 'behind', 'sort', 'ground', 'others.', 'service', 'despite', 'several', 'strategy.', 'throughout', 'generation', 'attack.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R103,New Report on Research,"['pattern', 'three', 'color', 'pretty', 'never', 'too.', 'deal', 'already', 'partner', 'later', 'worker', 'place', 'eye.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
R037,New Report on Budget Report,"['year', 'draw', 'collection', 'office', 'red', 'degree', 'structure.', 'style', 'meeting', 'join', 'source', 'price.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F193,Secret Cure Confirmed by Sources,"['put', 'direction', 'commercial', 'teach.', 'candidate', 'pull', 'sound', 'age', 'time', 'plant.', 'level', 'community', 'surface', 'wait', 'range', 'fast.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R166,New Report on Election,"['animal', 'fish', 'soldier', 'popular', 'week.', 'make', 'view', 'kind.', 'officer', 'hope', 'attention', 'share', 'minute', 'figure.', 'fear', 'coach', 'dream', 'prepare', 'must', 'friend', 'arrive.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
F017,Immortal Jellyfish Confirmed by Sources,"['result', 'daughter', 'kitchen.', 'floor', 'social', 'teacher', 'must', 'score.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R008,New Report on Economic Growth,"['argue', 'concern', 'offer', 'fill', 'find.', 'movie', 'end', 'high', 'truth', 'south.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F071,Celebrity Scandal Confirmed by Sources,"['lead', 'party', 'fight', 'draw', 'friend', 'meeting.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
F028,Mind Control Confirmed by Sources,"['budget', 'establish', 'cut', 'drop', 'cell', 'in.', 'machine', 'change', 'thus.', 'fly', 'peace', 'catch', 'attack', 'seek.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
F227,Immortal Jellyfish Confirmed by Sources,"['democrat', 'threat', 'magazine', 'check', 'end', 'especially.', 'hair', 'nature', 'even.', 'ahead', 'report', 'long', 'painting', 'mention', 'doctor', 'machine.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R200,New Report on Public Health,"['take', 'wife', 'kind', 'decade.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
R225,New Report on Climate Change,"['support', 'police', 'easy', 'list', 'fine.', 'life', 'bill', 'entire', 'eye', 'now.', 'read', 'fish', 'animal', 'must', 'hit', 'money.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R062,New Report on Budget Report,"['later', 'table', 'carry', 'though.', 'executive', 'civil', 'major', 'worker', 'remember.', 'tend', 'per', 'might', 'front', 'hundred', 'cause.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F033,Hoax Confirmed by Sources,"['institution', 'like', 'parent', 'i.', 'stop', 'tough', 'field', 'produce', 'body', 'traditional.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F012,Hoax Confirmed by Sources,"['board', 'population', 'perform.', 'think', 'reach', 'pattern', 'figure', 'country', 'country', 'also.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
R121,New Report on Research,"['certainly', 'end', 'measure', 'project', 'store', 'entire.', 'response', 'speak', 'explain', 'television.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F210,Aliens Confirmed by Sources,"['far', 'arrive', 'wall', 'major.', 'deal', 'notice', 'remain', 'child', 'building.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F151,Hoax Confirmed by Sources,"['new', 'fast', 'investment', 'check', 'tell', 'appear.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F099,Secret Cure Confirmed by Sources,"['think', 'concern', 'might', 'after.', 'relationship', 'paper', 'process', 'will.', 'population', 'wish', 'message', 'design', 'reason.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R090,New Report on Technology Breakthrough,"['strong', 'receive', 'particularly.', 'stuff', 'town', 'environment', 'near', 'baby.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R125,New Report on Budget Report,"['worker', 'mention', 'although', 'ten', 'hour.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R091,New Report on Climate Change,"['ago', 'piece', 'national', 'year.', 'name', 'chance', 'alone', 'five', 'because.', 'really', 'parent', 'list', 'along.', 'fear', 'look', 'treatment', 'improve', 'vote', 'senior', 'turn.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R157,New Report on Climate Change,"['child', 'total', 'able.', 'boy', 'much', 'list', 'no.', 'cup', 'close', 'bad', 'size.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
F098,Miracle Drug Confirmed by Sources,"['measure', 'city', 'someone.', 'attention', 'performance', 'success', 'cause', 'good', 'stand', 'know.', 'technology', 'argue', 'deal', 'involve', 'smile.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
F164,Immortal Jellyfish Confirmed by Sources,"['popular', 'perhaps', 'sure', 'possible.', 'different', 'concern', 'top', 'deep', 'hold.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R050,New Report on Economic Growth,"['thing', 'imagine', 'relationship', 'lay', 'foot.', 'true', 'toward', 'kitchen', 'draw.', 'resource', 'strong', 'two', 'little', 'understand', 'wish', 'two.', 'reduce', 'coach', 'maybe', 'decide', 'computer', 'tv', 'blue.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
R249,New Report on Climate Change,"['line', 'drug', 'from.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R093,New Report on Election,"['education', 'increase', 'professor', 'against.', 'agree', 'choice', 'success', 'go.', 'everything', 'street', 'us', 'something.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R131,New Report on Education,"['environmental', 'night', 'candidate.', 'end', 'ready', 'remember', 'final', 'somebody', 'pattern', 'nature.', 'early', 'house', 'approach.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F107,Flat Earth Confirmed by Sources,"['task', 'pick', 'strong', 'night', 'reveal', 'evidence.', 'physical', 'half', 'religious', 'person', 'argue.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F153,Hoax Confirmed by Sources,"['interest', 'along', 'attorney.', 'age', 'board', 'method', 'prepare', 'vote.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F091,Flat Earth Confirmed by Sources,"['bill', 'south', 'tax', 'authority.', 'question', 'question', 'son', 'yeah', 'though', 'usually', 'ago.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
R246,New Report on Economic Growth,"['consumer', 'get', 'data', 'gun.', 'produce', 'current', 'marriage', 'night', 'free', 'one', 'free.', 'nature', 'energy', 'may', 'training', 'organization', 'tax', 'reveal.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F004,Secret Cure Confirmed by Sources,"['participant', 'hold', 'nothing', 'security', 'high', 'special.', 'almost', 'together', 'science', 'four', 'group', 'community.', 'ask', 'keep', 'begin', 'at.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F220,Celebrity Scandal Confirmed by Sources,"['person', 'wonder', 'staff', 'car', 'else', 'see.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
F121,Hoax Confirmed by Sources,"['dinner', 'especially', 'friend', 'design.', 'school', 'white', 'energy', 'author.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F245,Mind Control Confirmed by Sources,"['see', 'box', 'big', 'design', 'region', 'keep', 'though.', 'various', 'benefit', 'establish', 'option.', 'already', 'stand', 'record', 'force', 'control.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R035,New Report on Climate Change,"['majority', 'thank', 'offer', 'education.', 'join', 'race', 'decision', 'price', 'house', 'sure', 'production.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R024,New Report on Education,"['medical', 'serve', 'ask', 'mention', 'usually.', 'bit', 'consider', 'fire', 'impact.', 'marriage', 'operation', 'control', 'difficult', 'reveal.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F079,Miracle Drug Confirmed by Sources,"['heart', 'discover', 'commercial', 'whatever', 'long.', 'process', 'imagine', 'surface', 'item', 'mother.', 'figure', 'reach', 'everything', 'fight', 'lot.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R094,New Report on Policy,"['offer', 'dream', 'society', 'recently.', 'simply', 'benefit', 'pretty.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R040,New Report on Policy,"['value', 'event', 'whatever', 'watch.', 'three', 'concern', 'arm', 'also', 'decision', 'very.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
F170,Immortal Jellyfish Confirmed by Sources,"['wind', 'career', 'cut', 'often.', 'bank', 'artist', 'bit', 'event', 'dinner', 'us', 'show', 'yes.', 'social', 'challenge', 'last', 'easy', 'fund', 'tax', 'like.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F130,Immortal Jellyfish Confirmed by Sources,"['eight', 'opportunity.', 'evidence', 'challenge', 'structure', 'drive.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R085,New Report on Economic Growth,"['although', 'know', 'watch', 'majority', 'month', 'focus.', 'paper', 'enter', 'program', 'son.', 'else', 'little', 'company', 'in.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
R054,New Report on Budget Report,"['understand', 'election', 'attorney', 'carry', 'police.', 'attack', 'personal', 'attorney.', 'avoid', 'read', 'film', 'party', 'congress', 'institution.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R047,New Report on Technology Breakthrough,"['lot', 'right', 'behavior', 'democrat', 'couple', 'else', 'reflect', 'finish.', 'rate', 'treatment', 'live', 'particularly.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R199,New Report on Economic Growth,"['example', 'way', 'gas.', 'assume', 'message', 'beautiful', 'vote', 'next', 'fact.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F062,Miracle Drug Confirmed by Sources,"['address', 'coach', 'middle', 'research', 'involve.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R244,New Report on Technology Breakthrough,"['natural', 'drive', 'become', 'gas.', 'wife', 'law', 'car', 'help', 'might', 'military', 'game', 'congress.', 'plan', 'cost', 'network', 'tend', 'central.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R107,New Report on Election,"['woman', 'today', 'kind', 'military', 'idea', 'speech', 'boy', 'character.', 'fill', 'approach', 'body', 'woman', 'clear.', 'father', 'public', 'last.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
F148,Aliens Confirmed by Sources,"['capital', 'citizen', 'professor', 'likely', 'agency.', 'send', 'deal', 'remain', 'compare', 'professor', 'charge', 'several', 'assume.', 'follow', 'cup', 'college', 'mother', 'since.', 'condition', 'issue', 'year', 'amount', 'better', 'see.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F023,Mind Control Confirmed by Sources,"['leg', 'author', 'bank', 'address.', 'scientist', 'authority', 'necessary', 'need', 'rest.', 'west', 'book', 'fill', 'scientist', 'picture', 'know', 'forget.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R075,New Report on Budget Report,"['wonder', 'offer', 'two', 'leader.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R220,New Report on Public Health,"['task', 'level', 'rate', 'argue', 'name.', 'cultural', 'add', 'two', 'term', 'phone', 'strategy.', 'difference', 'tough', 'cut', 'daughter.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
R099,New Report on Economic Growth,"['stock', 'enter', 'part', 'method', 'go', 'everything.', 'even', 'expert', 'chair', 'turn', 'usually.', 'head', 'home', 'also', 'expert.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F066,Flat Earth Confirmed by Sources,"['attack', 'politics', 'garden', 'happy', 'campaign', 'arm', 'today.', 'smile', 'remember', 'cost', 'glass', 'set.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F060,Flat Earth Confirmed by Sources,"['buy', 'improve', 'instead', 'toward', 'two.', 'memory', 'audience', 'fund', 'real.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F022,Government Cover-Up Confirmed by Sources,"['produce', 'plan', 'enjoy', 'simple.', 'boy', 'develop', 'story', 'student', 'prevent.', 'professor', 'high', 'college', 'street', 'city.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
F127,Mind Control Confirmed by Sources,"['blood', 'consumer', 'happen', 'yeah', 'upon', 'south.', 'make', 'appear', 'range', 'site', 'another.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R212,New Report on Education,"['room', 'relate', 'relate', 'win', 'feeling', 'something.', 'energy', 'simply', 'much', 'population', 'help', 'great.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F119,Mind Control Confirmed by Sources,"['public', 'hotel', 'memory', 'number', 'event', 'mr', 'election.', 'avoid', 'market', 'school', 'still', 'spring', 'smile.', 'run', 'share', 'camera.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
F103,Hoax Confirmed by Sources,"['environment', 'reflect', 'change', 'attention.', 'every', 'energy', 'employee', 'sort', 'these.', 'management', 'sign', 'green', 'soon', 'individual', 'certainly', 'poor.', 'throw', 'develop', 'player', 'ahead', 'energy.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F191,Mind Control Confirmed by Sources,"['record', 'mrs', 'evidence', 'might', 'art.', 'forget', 'fish', 'matter', 'rate', 'ball.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
F002,Mind Control Confirmed by Sources,"['show', 'capital', 'recent', 'move', 'benefit', 'home.', 'simply', 'amount', 'marriage', 'sort', 'mr.', 'meeting', 'player', 'soldier', 'economy', 'quality', 'listen', 'nothing', 'suffer.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R155,New Report on Election,"['within', 'movement', 'sport', 'food', 'respond', 'area.', 'decide', 'put', 'season', 'couple', 'end', 'lead.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R006,New Report on Technology Breakthrough,"['performance', 'building', 'real.', 'successful', 'foreign', 'right', 'behavior', 'buy', 'memory.', 'along', 'build', 'american', 'baby', 'sea.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
F086,Government Cover-Up Confirmed by Sources,"['accept', 'memory', 'need', 'staff', 'view.', 'station', 'decision', 'process.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
R168,New Report on Election,"['really', 'though', 'behind.', 'amount', 'two', 'mind', 'while.', 'economy', 'simple', 'arm', 'remember.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R077,New Report on Public Health,"['whether', 'require', 'rate', 'true', 'commercial.', 'international', 'reveal', 'first', 'fly.', 'owner', 'onto', 'budget', 'suffer', 'rate', 'quite', 'identify.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F209,Hoax Confirmed by Sources,"['family', 'bar', 'manage', 'state', 'travel', 'experience.', 'tough', 'response', 'bar', 'generation.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
R236,New Report on Public Health,"['human', 'positive', 'activity', 'catch', 'manage.', 'partner', 'good', 'clearly', 'discussion', 'tax', 'eight.', 'congress', 'experience', 'born.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F186,Aliens Confirmed by Sources,"['around', 'data', 'might', 'worker', 'wind', 'agreement.', 'fall', 'environmental', 'indeed', 'become', 'structure', 'walk', 'cause.', 'customer', 'operation', 'mean', 'couple', 'mean.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
R243,New Report on Public Health,"['recently', 'election', 'final', 'congress.', 'sell', 'parent', 'weight.', 'behavior', 'view', 'dark', 'any.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F094,Immortal Jellyfish Confirmed by Sources,"['together', 'production', 'necessary', 'thus.', 'second', 'military', 'fight', 'choice', 'light.', 'listen', 'parent', 'area', 'account', 'born.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R032,New Report on Economic Growth,"['development', 'term', 'national', 'program', 'trip', 'hold', 'nice.', 'plant', 'bar', 'result', 'pretty', 'ok.', 'house', 'protect', 'green', 'bill', 'whose.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
R033,New Report on Education,"['pattern', 'thing', 'fire.', 'reveal', 'institution', 'street', 'word', 'effect.', 'single', 'send', 'outside', 'across.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R045,New Report on Technology Breakthrough,"['move', 'huge', 'kitchen', 'quite', 'ever', 'hand.', 'past', 'final', 'class', 'treatment', 'often.', 'authority', 'environment', 'weight', 'somebody', 'hundred', 'word.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R116,New Report on Education,"['hope', 'police', 'radio', 'long.', 'mind', 'politics', 'approach', 'college', 'sell', 'write.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F056,Celebrity Scandal Confirmed by Sources,"['billion', 'whose', 'act', 'they.', 'remain', 'cause.', 'around', 'cost', 'course', 'order', 'safe', 'middle', 'yard', 'system.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R043,New Report on Policy,"['walk', 'view', 'last', 'deep', 'expert', 'every.', 'miss', 'daughter', 'follow', 'free', 'hair.', 'wear', 'real', 'notice.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R145,New Report on Economic Growth,"['movement', 'create', 'ground', 'house', 'seven', 'task.', 'population', 'financial', 'account', 'beat', 'none.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
